period,ein,object_id,taxpayer_name,name,business_name1,business_name2,title,org_comp,related_comp
201612,205090246,201733139349303723,GREEN ELECTRONICS COUNCIL,NANCY GILLIS,,,CHIEF EXECUTIVE OFFICER,155704,0
201612,205090246,201733139349303723,GREEN ELECTRONICS COUNCIL,SCOTT DAVIS,,,INTERIM CEO / CHIEF FINANCIAL OFFICE,151506,0
201606,931315010,201710769349300221,MERCY ENTERPRISE CORPORATION,Sarah Mignon Mazique,,,Board Member,0,214000
201612,936049581,201741609349300509,WEST COAST LUMBER INSPECTION BUREAU,Don DeVisser,,,EXECUTIVE VP,156559,0
201612,930151383,201731809349301133,DAIRY BAKERY AND FOOD PROCESSORS INDUST TECH AND AUTOMOTIVE LOCAL UNION NO 305,Steven Pickle,,,President,153128,
201606,930196197,201603199349306225,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,DAVE ALLDRITT,,,BUSINESS AGENT,155726,0
201606,930196197,201603199349306225,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,JOSEPH BOWERS,,,FIN SEC/BUSINESS MANAGER,158492,0
201606,208504069,201741359349311449,SINAI FAMILY HOME SERVICES INC,SANDRA SIMON,,,CHAIR & CSP CEO,0,290406
201612,911015971,201731229349300728,PUBLIC POWER COUNCIL,SCOTT CORWIN,,,SECRETARY/TREASURER,349223,0
201612,911015971,201731229349300728,PUBLIC POWER COUNCIL,NANCY BAKER,,,SENIOR TECH,208323,0
201612,911015971,201731229349300728,PUBLIC POWER COUNCIL,KEVIN O'MEARA,,,DEPUTY DIRECTOR,194722,0
201612,911015971,201731229349300728,PUBLIC POWER COUNCIL,IRENE SCRUGGS,,,SENIOR TECH,190268,0
201612,911015971,201731229349300728,PUBLIC POWER COUNCIL,MICHAEL DEEN,,,SENIOR TECH,157764,0
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,ANGELO TURNER,,,FORMER EXECUTIVE DIRECTOR,,213108
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,227313
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,K RENA WHITTAKER,,,Executive Dir.,,210227
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,LORI J MORGAN MD,,,EX-OFFICIO,,611769
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,391624
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,MONICA C WEHBY MD,,,FORMER TRUSTEE,,787773
201603,936095667,201730469349302778,EMANUEL MEDICAL CENTER FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,305918
201612,930336168,201731819349300013,OREGON-COLUMBIA CHAPTER NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,TIM GAUTHIER,,,Executive Dir.,278942,
201612,330919329,201741359349312659,GRANTMAKERS FOR EDUCATION,ANA TILTON,,,Executive Dir.,245686,
201612,930224840,201701359349312455,MERCHANTS EXCHANGE,ELIZABETH WAINWRIGHT,,,EXECUTIVE DIRECTOR,201153,
201612,208877231,201742409349301124,OREGON TRANSLATIONAL RESEARCH AND DEVELOPMENT INSTITUTE,JENNIFER FOX PHD,,,EXECUTIVE DIRECTOR,193213,
201512,936071709,201622469349300642,LESTA HOEL MEMORIAL TRUST FUND,DELORES SELLNER,,,Former Pres/CEO,,257021
201512,936071709,201622469349300642,LESTA HOEL MEMORIAL TRUST FUND,DIANE GIBSON,,,Former CFO,,180085
201611,936031951,201701989349301140,PORTLAND METROPOLITAN ASSOCIATION OF REALTORS,KATHY QUERIN,,,CEO,249625,0
201512,931235731,201602429349300845,SID AND KAREN DEBOER FOUNDATION,,MAX WILLIAMS,,Secretary,0,409504
201512,931235731,201602429349300845,SID AND KAREN DEBOER FOUNDATION,,ELIZABETH CAREY,,Assistant Secretary,0,234428
201704,931079241,201722019349300032,PORTLAND CITY UNITED SOCCER CLUB,JEFF ENQUIST,,,CEO,218361,
201704,931079241,201722019349300032,PORTLAND CITY UNITED SOCCER CLUB,TIM COPELAND,,,ASSISTANT HEAD COACH,158616,
201512,870745111,201643149349300349,CRICKET DEBT COUNSELING INC,Lance Brechbill,,,Director of Operations,156081,
201612,870745111,201722789349301407,CRICKET DEBT COUNSELING INC,Brian Sunderland,,,Executive Dir.,185668,
201612,870745111,201722789349301407,CRICKET DEBT COUNSELING INC,Lance Brechbill,,,Director of Operations,152711,
201606,930386984,201721359349313582,YWCA OF GREATER PORTLAND,SUSAN STOLTENBERG,,,EXECUTIVE DIRECTOR,0,175349
201612,930951954,201712929349301001,CONSTRUCTION INDUSTRY TRAINING TRUST,DAVID ZAGORODNEY,,,GENERAL MANAGER,0,100319
201612,930115033,201731539349300628,INTERNATIONAL ASSOCIATION OF HEAT 36 AWIA,WALT CAUDLE,,,BUSINESS MANAGER,169038,
201606,930957946,201701289349300865,WHEAT MARKETING CENTER INC,GARY GUOQUAN HOU,,,TECHNICAL DIRECTOR,172276,0
201512,931071103,201613209349315996,SPECIAL DELIVERY DENTAL CARE,AMY LINDER,,,EXECUTIVE DIRECTOR,35833,130276
201612,931071103,201733199349305133,SPECIAL DELIVERY DENTAL CARE INC,Amy Linder,,,Executive Director,40119,88232
201612,930179776,201722129349300797,INTL BROTHERHOOD OF TEAMSTERS LOCAL 223,Clayton Banry,,,Secretary-Treas,163151,
201512,810670151,201622739349300437,EQUALITY FEDERATION INSTITUTE,REBECCA ISAACS,,,EXECUTIVE DIRECTOR,154423,17158
201612,810670151,201712549349300216,EQUALITY FEDERATION INSTITUTE,REBECCA ISAACS,,,EXECUTIVE DIRECTOR,155375,23217
201512,931095351,201632249349302338,CAMPBELL INSTITUTE DBA THE CHILDRENS INSTITUTE,SWATI ADARKAR,,,PRESIDENT AND CEO,185417,0
201612,931095351,201700739349301325,CAMPBELL INSTITUTE DBA THE CHILDRENS INSTITUTE,SWATI ADARKAR,,,PRESIDENT AND CEO,180287,0
201606,930384007,201603209349315485,JUNIOR ACHIEVEMENT OF OREGON AND SW WASHINGTON INC,JOHN HANCOCK,,,PRESIDENT,177767,0
201606,930386851,201701359349313050,JEWISH FAMILY AND CHILD SERVICE,SANDRA SIMON,,,PRESIDENT & CSP CEO,0,290406
201512,936023450,201633149349303108,ROSE VILLA FOUNDATION INC,Vassar Byrd,,,Treasurer,,215540
201612,936023450,201723189349313612,ROSE VILLA FOUNDATION INC,Vassar Byrd,,,Treasurer,,233760
201611,930372286,201730729349300233,COLUMBIA RIVER YACHT CLUB,BRAD MYRICK,,,GENERAL MANAGER,45000,
201612,800407220,201732379349300443,ECODISTRICTS,ROBERT BENNETT,,,EXECUTIVE DIR,165027,
201512,273330368,201642859349300629,GREEN SPORTS ALLIANCE,JUSTIN ZEULNER,,,EXECUTIVE DIRECTOR,173070,0
201612,273330368,201702849349300310,GREEN SPORTS ALLIANCE,JUSTIN ZEULNER,,,EXECUTIVE DIRECTOR,163538,0
201512,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,JEANNETTE PAI-ESPINOSA,,,PRESIDENT,177642,0
201612,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,JEANNETTE PAI-ESPINOSA,,,PRESIDENT,181307,0
201512,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GREG HELD,,,SEC TREAS/BUSINESS MGR,293455,0
201612,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GREG HELD,,,SEC TREAS/BUSINESS MGR,308618,0
201606,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Christopher Mattaliano,,,Genrl Director,274008,
201512,364733035,201603209349316790,SPECIAL DELIVERY DENTAL CARE PC DBA GERIATRIC DENTAL GROUP,AMY LINDER,,,EXECUTIVE DIRECTOR,130276,35833
201512,364733035,201603209349316790,SPECIAL DELIVERY DENTAL CARE PC DBA GERIATRIC DENTAL GROUP,SCOTT KENNEL,,,DENTAL DIRECTOR,175251,0
201612,364733035,201703199349314495,SPECIAL DELIVERY DENTAL CARE PC DBA GERIATRIC DENTAL GROUP,SCOTT KENNEL,,,DENTAL DIRECTOR,177832,0
201512,710916277,201642359349301009,NORTHWEST REQUIREMENTS UTILITIES,JOHN SAVEN,,,CEO,401264,
201612,710916277,201732219349301068,NORTHWEST REQUIREMENTS UTILITIES,ROGER GRAY,,,CEO,237836,
201612,710916277,201732219349301068,NORTHWEST REQUIREMENTS UTILITIES,JOHN SAVEN,,,CEO,152602,
201612,320305052,201723139349301247,OREGON HEALTH LEADERSHIP COUNCIL,Greg Van Pelt,,,President,188670,
201612,930605471,201702899349302060,OREGON TRIAL LAWYERS ASSOCIATION,BETH BERNARD,,,EXECUTIVE DIRECTOR,247555,0
201603,930884244,201623139349301992,OREGON BUSINESS COUNCIL,DUNCAN WYSE,,,PRESIDENT,291419,0
201606,760822396,201721329349306877,SEI ACADEMY,TONY L HOPSON SR,,,PRESIDENT,0,266102
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,ANTHONY J MELARAGNO MD,,,Chairman,,604102
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,DAVID RUSSELL,,,CEO,,420512
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,DONALD WELCH,,,Treasurer,,281202
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,LORI J MORGAN MD,,,Vice Chair,,611769
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,ROBERT E DEWITT,,,Secretary,,484383
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,RON BENFIELD,,,FORMER TREASURER,,532997
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,THOMAS RUSSELL,,,FORMER CEO,,822188
201603,931121816,201730449349302498,LEGACY ADVENTIST VENTURE,V MARK PERRY,,,FORMER TREASURER,,1534627
201612,721618287,201702589349301320,NORTH BY NORTHEAST COMMUNITY HEALTH CENTER,JILL GINSBERG MD MPH,,,MEDICAL DIRECTOR,110058,
201512,930109215,201643159349301239,NACM - OREGON INC,RODNEY WHEELAND,,,CHIEF EXECUTIVE OFFICER,0,348718
201612,205922785,201732239349301313,GREATER PORTLAND INC,JANET LABAR,,,"CEO, DIRECTOR",220299,0
201612,260133872,201711259349301881,NORTHWEST RIVERPARTNERS,Terry Flores,,,Secretary,,227127
201612,930390848,201701369349301255,NORTHWEST LINE CONSTRUCTORS CHAPTER INC DBA NATIONAL ELECTRICAL CONTRACTORS ASSO,Tracy Harness,,,Manager,194217,
201612,237194115,201702209349301175,PACIFIC NORTHWEST UTILITIES CONFERENCE COMMITTEE,Shauna McReynolds,,,Secretary,183619,
201512,943211472,201643209349313789,OREGON SPORTS AUTHORITY,DREW MAHALIC,,,Executive Direc,196488,
201612,943211472,201723189349305297,OREGON SPORTS AUTHORITY,DREW MAHALIC,,,Executive Direc,197624,
201612,910267335,201741329349305494,PACIFIC NORTHWEST WATERWAYS ASSOCIATION,Kristin Meira,,,Secretary,205337,
201612,936031995,201741329349302784,COLUMBIA CHAPTER SMACNA,ROBERT J HENDERSON,,,EXECUTIVE DIRECTOR,228268,0
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,227313
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,BRYCE R HELGERSON,,,EX-OFFICIO,,499908
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,H ALEX KROB MD,,,FORMER TRUSTEE,,395833
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,J MICHAEL SCHULTZ,,,EX-OFFICIO,,201824
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,JONATHAN E AVERY,,,FORMER EX-OFFICIO,,581450
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,MAUREEN A BRADLEY,,,EX- OFFICIO,,391624
201603,830433165,201700469349302905,SALMON CREEK HOSPITAL FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,305918
201612,930675043,201721299349301602,PACIFIC INLAND TRANSPORTATION BUREAU,SCOTT EDWARDS,,,EXECUTIVE DIRECTOR,37704,113111
201606,930961591,201731359349312938,OREGON COLLEGE OF ART AND CRAFT FOUNDATION,DENISE MULLEN,,,PRESIDENT,0,171733
201612,931280673,201701309349303835,OREGON BUSINESS ASSOCIATION,RYAN DECKERT,,,BOARD PRESIDENT,206309,0
201606,43774565,201741359349312319,CEDAR SINAI PARK FOUNDATION,SANDRA SIMON,,,SECRETARY & CSP CEO,0,290176
201606,272151955,201701309349304065,ELEVATE OREGON,JOE BERGEN,,,EXECUTIVE DIRECTOR,,
201606,262841032,201741359349305389,CENTRAL CITY CONCERN FOUNDATION,EDWARD BLACKBURN,,,EXECUTIVE DIRECTOR,0,231173
201606,930911198,201613209349307891,OREGON WINE ADVOCACY COUNCIL,TOM DANOWSKI,,,EXECUTIVE DIRECTOR,28923,193598
201612,383419440,201701439349300860,FRIENDS OF SABEEL - NORTH AMERICA,TAREK ABUATA,,,,70749,
201606,264282195,201721359349305432,CENTRAL CITY CONCERN DEVELOPMENT,EDWARD BLACKBURN,,,EXECUTIVE DIRECTOR,0,231173
201612,930472798,201741339349300714,INTERNATIONAL UNION OF ELEVATOR 23 IUEC LOCAL,DAVE TREMAIN,,,PRESIDENT,2154,
201612,930292610,201730689349301168,SUPERCARGOES AND CLERKS UNION,GEORGE O'NEIL,,,SEC/TREASURER BA,245970,0
201612,931261580,201722129349300862,PETER AND JULIE STOTT FOUNDATION,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,232464
201606,202021524,201720469349302397,2828 CORBETT INC,PAUL CAREY,,,FORMER PRESIDENT,0,142923
201612,270377378,201722549349301317,NORTHWEST ENERGY MANAGEMENT SERVICES,ROGER GRAY,,,EXECUTIVE DIRECTOR,,239829
201612,270377378,201722549349301317,NORTHWEST ENERGY MANAGEMENT SERVICES,JOHN SAVEN,,,EXECUTIVE DIRECTOR,,246613
201606,931158243,201623009349300132,PORTLAND THEATER PRODUCTIONS,Christopher Mattaliano,,,Genrl Director,,274008
201609,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,CORLIS MCKEEVER,,,,197500,
201512,930821217,201603199349310740,OREGON FENCING ALLIANCE,ED KORFANTY,,,HEAD COACH/DIRECTOR,0,167380
201612,931282671,201712129349300136,WIEDEN FAMILY PUBLIC FOUNDATION,,LAURA WINTER,,TRUSTEE,0,191734
201612,931282671,201712129349300136,WIEDEN FAMILY PUBLIC FOUNDATION,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,230464
201606,931120777,201642779349300224,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,JOHN KAUFMAN MD,,,PRESIDENT,0,215231
201606,931120777,201642779349300224,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,ROBERT BARTON MD,,,SHAREHOLDER,0,444639
201606,931120777,201642779349300224,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,KENNETH KOLBECK MD,,,SHAREHOLDER,0,445942
201606,931120777,201642779349300224,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,KHASHAYAR FARSAD MD,,,SHAREHOLDER,0,307023
201706,931120777,201702769349300810,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,JOHN KAUFMAN MD,,,PRESIDENT,0,184179
201706,931120777,201702769349300810,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,ROBERT BARTON MD,,,SHAREHOLDER,0,396537
201706,931120777,201702769349300810,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,KENNETH KOLBECK MD,,,SHAREHOLDER,0,453737
201706,931120777,201702769349300810,INTERVENTIONAL ANGIOGRAPHY ASSOCIATES PC,KHASHAYAR FARSAD MD,,,SHAREHOLDER,0,372657
201606,930819366,201711049349301461,PORTLAND BUSINESS ALLIANCE CHARITABLE INSTITUTE INC,saNDRA MCDONOUGH,,,cEO,0,361216
201606,930819366,201711049349301461,PORTLAND BUSINESS ALLIANCE CHARITABLE INSTITUTE INC,MIKE REESE,,,"INTERIM DIR, CITIZENS CRIME COMMISSI",0,119629
201603,930773410,201740469349302684,MERIDIAN PARK MEDICAL FOUNDATION,ALLYSON D ANDERSON,,,EX-OFFICIO,,531488
201603,930773410,201740469349302684,MERIDIAN PARK MEDICAL FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,227313
201603,930773410,201740469349302684,MERIDIAN PARK MEDICAL FOUNDATION,J MICHAEL SCHULTZ,,,EX-OFFICIO,,201824
201603,930773410,201740469349302684,MERIDIAN PARK MEDICAL FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,391624
201603,930773410,201740469349302684,MERIDIAN PARK MEDICAL FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,305918
201609,463852365,201740809349300534,WESTERN RIVERS FORESTRY,SUE DOROFF,,,PRESIDENT,0,226895
201609,463852365,201740809349300534,WESTERN RIVERS FORESTRY,PHILLIP WALLIN,,,VICE PRESIDENT,0,204518
201606,201006407,201701359349311895,ARMORY THEATER FUND,CHRIS COLEMAN,,,PCS ARTISTIC DIRECTOR,0,179859
201606,461225723,201622849349300872,OUR 42ND AVENUE,MICHAEL DEMARCO,,,,60350,
201706,461225723,201742789349301454,OUR 42ND AVENUE,MICHAEL DEMARCO,,,,63700,
